order_id,customer_id,sku,order_timestamp,processing_timestamp
d8348e73-b776-45ef-ab96-85fe819c4979,3e9da5fc-a119-4957-b791-15625c9a03cf,401715806302799,2024-03-04T19:31:48.478473,2024-03-11T19:31:48.501940
6e87ec1d-e470-4081-aa67-5a359783dc66,0b7d77a7-edde-4ce0-8628-984d9beb6eb7,403803501131045,2024-03-08T19:31:48.478479,2024-03-11T19:31:48.501943
c50a8ced-c54e-4e8f-b3e8-20ef0d57b87e,65c5d810-ef47-4170-a45a-7ac9f500a4e7,402857751779146,2024-03-09T19:31:48.478486,2024-03-24T19:31:48.501946
75a45c52-1d32-4bb3-8c04-8dda5cf74d9e,6cda42e1-b69e-43cf-97ae-01af8b1bd270,403610132788669,2024-03-20T19:31:48.478493,2024-03-13T19:31:48.501950
81cc95cc-90df-448d-b168-4afaa24dd391,d05fa09b-c80b-4a93-af2a-5073937d6be2,401037240456722,2024-02-27T19:31:48.478510,2024-03-22T19:31:48.501954
b0031a8d-91ad-422c-8de7-4e5061db3669,fe921a93-7949-4a94-b0d8-2b8b383b718f,402390450707045,2024-03-01T19:31:48.478807,2024-03-12T19:31:48.501957
32d0a336-e4bc-4c78-a3e4-205b43b331f5,415692f5-3752-4b47-8414-00585e642ffa,403007200411624,2024-03-03T19:31:48.478826,2024-03-03T19:31:48.501960
7f6d92c2-7506-4b27-88c1-a42254ed0e7f,6d68bc79-75a7-4edc-bff7-6855c7c40661,400594134823381,2024-03-04T19:31:48.478835,2024-03-16T19:31:48.501964
568db499-fdd5-4359-a445-be78b66fc3ac,d0d82dca-baa9-464d-bb90-9a4312e54de8,403821413826270,2024-02-29T19:31:48.478842,2024-03-03T19:31:48.501967
fe88f50c-322c-4b33-bd12-35d5e504199f,8f3a7b6a-2f0b-48ad-b670-13889ee2a510,401805285067738,2024-03-10T19:31:48.478849,2024-03-18T19:31:48.501971
e86b296a-6f33-4d87-b596-9df33f0e5732,a674d539-0454-4a87-9a7d-c59b1e2cfd80,401809669465178,2024-03-08T19:31:48.478856,2024-03-13T19:31:48.501974
38f9032f-1201-4fc1-a8ab-f5055a72db19,ffa6a89e-2061-4ad7-a0bb-bd5c2f1f25a5,401431262633265,2024-03-01T19:31:48.478862,2024-03-12T19:31:48.501978
25089dab-17d6-4a38-88a7-bdefd257cac0,9bbbd3b4-a9b0-4328-9c33-79788f12bc95,401276448287225,2024-03-08T19:31:48.478868,2024-02-29T19:31:48.501981
004b27e2-172a-4371-8015-b65b9245156f,9e1aeb06-5677-4fa3-8c17-25812cc7d4c1,401781657945029,2024-02-27T19:31:48.478875,2024-03-26T19:31:48.501984
35e65ba8-db85-4f93-8e43-7b4a2e28e725,58a27eca-fda1-4a95-a68a-74ada897698b,402530224646184,2024-03-11T19:31:48.478882,2024-03-21T19:31:48.501988
deb2b846-c4e1-4465-8801-c1a2cca54a05,4d52feeb-04bc-43fd-98e4-b88c8e8c9e9b,401583831939008,2024-03-07T19:31:48.478891,2024-03-12T19:31:48.501992
61ebb38c-bd62-4961-97f2-44e7a73b387b,c3e36f7f-b3b2-4fae-81a6-3fb2cd6d86d7,401457825194374,2024-03-03T19:31:48.478898,2024-03-04T19:31:48.501996
b97d5a1f-58c6-426c-9e76-724e60eaa4fb,dcb83a4d-b802-4304-ba41-214e49bf435a,400573919999211,2024-03-08T19:31:48.478904,2024-03-27T19:31:48.501999
f0841155-7df1-4ba0-9659-9fa1b129c0e0,da38a409-b3dc-4a36-94f8-31c573629c6d,405676923166393,2024-03-22T19:31:48.478911,2024-03-10T19:31:48.502002
1649ba8d-b2d6-4d59-aa57-eb5197745448,948f5fd6-677d-4b29-9dbc-168979db4afa,404325575671547,2024-03-17T19:31:48.478917,2024-03-02T19:31:48.502006
acd4ed75-9323-4c82-bf18-8be1b7a33a4f,307ada39-1013-4011-b02b-26a876d7885b,403919086591311,2024-03-02T19:31:48.478924,2024-03-22T19:31:48.502009
07514097-4af1-4a3f-b187-8d03fcc5d2b3,dbdbef57-36a3-41f4-bd0a-3f4759c31dd5,403819564034349,2024-03-21T19:31:48.478932,2024-03-25T19:31:48.502012
cb2055f1-1011-4559-98bb-3ff2f39f6b86,d20f5148-555a-4459-a8cb-998158a8c8f4,401870364407306,2024-03-24T19:31:48.478938,2024-03-10T19:31:48.502016
17fca948-bc8b-4b86-898e-b8bb9b03bc1a,8aa007c3-cae9-40fa-a14d-e8b2719b7671,400002756337469,2024-03-04T19:31:48.478944,2024-03-14T19:31:48.502019
d095795f-b0dc-479c-99f3-a1ff16c5041a,414294a1-4c2e-4e8f-9482-d04f83be9c25,402550758883033,2024-03-15T19:31:48.478951,2024-03-02T19:31:48.502022
88d829ce-27dd-4c6e-9726-bdcd33b91751,d315e815-0e18-463e-b252-98e96c3c70ba,404707278995918,2024-03-27T19:31:48.478957,2024-02-28T19:31:48.502030
771c6c06-4f80-41ee-ba30-8dc198d9ab42,bd99bdbf-4830-4ccf-b42b-c123115a186c,403757591613505,2024-03-22T19:31:48.478963,2024-03-06T19:31:48.502034
e5f2d6ff-7ee3-4206-a651-50980be38f31,0ccff090-fadd-4813-a7c2-a19ef664d91b,403883669447882,2024-03-14T19:31:48.478971,2024-03-12T19:31:48.502037
69b6c1aa-4b51-45ab-a547-d7717a99bbd1,13825f6d-50d0-4365-a89f-fe8c2640b969,400296505860973,2024-03-07T19:31:48.478977,2024-03-12T19:31:48.502041
f1a049d7-964f-430f-ba18-d60123c30cf8,83dd4dcc-82dd-4462-b8be-6eb5c343c806,401140443372707,2024-03-10T19:31:48.478984,2024-03-12T19:31:48.502044
bfb7bf96-04d7-4cf6-b38a-64415c19e2de,131453e1-1638-477f-9ba5-d78bd896982e,401829030250912,2024-03-20T19:31:48.478990,2024-03-05T19:31:48.502047
8c4584dd-5799-4558-837c-1d03d8c6a82c,cc4f42db-ec0e-404d-875a-3f6b073c3c7c,403194444307709,2024-02-27T19:31:48.478997,2024-03-25T19:31:48.502051
bd029a48-1661-4e74-a35e-8809cff492c1,2c3c59e9-678e-4cb6-aa46-383d40df7f66,400694419789275,2024-03-17T19:31:48.479003,2024-02-29T19:31:48.502054
7c89e256-1ad6-4fbf-beba-4fa73b563ad5,1b5474e0-ed36-4f69-af6d-0bfacd03bdb5,402822043710475,2024-03-12T19:31:48.479010,2024-03-16T19:31:48.502058
d72d5a80-54c9-42a2-9a14-562c4f0f0f91,00c942e8-1086-47a1-9fe8-affa5a91f408,403327433989083,2024-03-15T19:31:48.479017,2024-03-06T19:31:48.502061
db10fd2b-4c67-4e06-a5fc-9328a35ce9e5,fd0d3de5-a373-439f-8750-1b230867353c,403456633039730,2024-03-25T19:31:48.479026,2024-03-01T19:31:48.502066
c0a3a3e3-a8e5-4637-9333-fbd37dc0e6a0,29540926-ae34-4d36-b39f-0709e0f550d3,402828958414037,2024-03-26T19:31:48.479034,2024-03-14T19:31:48.502069
725ec8fa-ffdd-4bec-aa1f-13e70f8b3505,42e3765e-0e19-4cfb-bf98-f16add8217f3,402523552452043,2024-03-24T19:31:48.479041,2024-03-16T19:31:48.502073
cafeda4b-1a82-41a3-8afb-8879e54bf26f,8e71ded7-affc-4487-8363-d1dfefcf37a1,401213602144372,2024-03-26T19:31:48.479048,2024-02-27T19:31:48.502076
d8c8a971-a932-4548-8a78-bfe81a9b43fd,65936d23-e115-414e-b1c6-04847fa75589,400191097720154,2024-03-24T19:31:48.479055,2024-03-22T19:31:48.502079
481516d6-9ef3-4bee-99a6-e01e9f8f04d9,6bc7c6a1-9999-4563-aa73-1b374b15ed70,405229411240218,2024-03-21T19:31:48.479063,2024-03-25T19:31:48.502083
dadbfd2f-4f02-4bb2-a058-1c439fc838b9,1bbafd14-a855-4a85-a80c-69a01f8e7ac8,401460462775180,2024-03-01T19:31:48.479070,2024-03-07T19:31:48.502086
bb345d91-e731-4647-8b43-7e7ca90d0ce6,14aab6b2-2cc5-40a1-85e4-21c78161e12c,404876295046327,2024-03-20T19:31:48.479077,2024-03-15T19:31:48.502090
4b7ee55f-f394-49ad-afdd-ed4fc27e54cb,f47b79e0-0822-4280-98ce-f352f51f65a8,401257338377436,2024-03-18T19:31:48.479084,2024-03-07T19:31:48.502093
1027dfe1-8ca6-4953-8ee9-fa9863f7c4a5,b4e9e59a-383b-498c-b212-4f9b9e9fb30b,404015511288669,2024-03-13T19:31:48.479091,2024-02-26T19:31:48.502096
27b46176-37eb-41ae-bb9b-ecdaf693deea,da51b896-0580-48e9-a19b-4f760b6e17cb,404418654980125,2024-03-15T19:31:48.479098,2024-03-17T19:31:48.502100
b2004c59-7f04-4c5c-a6b8-583f14d1cf5a,c5f063bd-c56c-49d2-ae86-1c40813ceb38,401655897811567,2024-03-03T19:31:48.479106,2024-03-06T19:31:48.502103
2bbd9dae-311d-4c56-9b84-e66fc5af26e4,c5de8e40-3581-4ffa-8211-a42fd1ffcad9,404651001226229,2024-03-09T19:31:48.479113,2024-03-18T19:31:48.502107
4d1c70ae-0751-403e-8cf3-f46eb82d5391,c5ecbd0f-e7d5-4433-8bd5-1eebefdd2445,403607451834695,2024-03-18T19:31:48.479120,2024-03-01T19:31:48.502110
adf6b94a-fdcc-4917-9080-0a3049c8597f,478ce43c-cffd-446b-91a6-0330b8d6ddeb,404457215035136,2024-03-07T19:31:48.479127,2024-03-24T19:31:48.502113
6e8930d2-da9f-49de-a8a2-bfa0d33a719e,462bc891-217c-4604-b2ac-00a74033b0e9,402934841063976,2024-02-29T19:31:48.479134,2024-03-06T19:31:48.502117
51c30b40-6aef-4bb2-9f91-f09c8bfc95c2,4162b448-3475-4112-a5ff-5e7d2a6d421d,401345739709614,2024-03-27T19:31:48.479142,2024-03-21T19:31:48.502120
fd10d544-3b9b-478a-ae94-e79df2309b02,61c8f729-5002-44c7-ac49-6a61bffe325f,404852069786733,2024-03-16T19:31:48.479149,2024-03-06T19:31:48.502123
480e8fdc-1675-42ea-84c8-1470e9b9fbe3,0e38ca08-1355-475e-a715-c682c84830ab,403327433989083,2024-02-27T19:31:48.479156,2024-03-01T19:31:48.502127
0fafffd6-64ec-4030-ad68-b4e3a785ac11,e285acfa-e0a5-4b36-ac8e-73239a282a4c,402473330480504,2024-03-15T19:31:48.479166,2024-03-27T19:31:48.502131
d7ca0fd0-3e5b-4fcd-8857-c4df580ba89c,b2896564-05ea-476f-9d61-37392b0144f7,405905255376913,2024-03-23T19:31:48.479176,2024-03-14T19:31:48.502135
